ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sudeste,SP,3548500,Interior,Estadual,Urbana,368.254187,319.225707,Masculino,Parda,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,TO,1705508,Interior,Estadual,Urbana,268.40485,272.061972,Feminino,Parda,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4303103,Interior,Municipal,Urbana,261.723127,250.119873,Feminino,Preta,Outubro,2002,"Sim, dois",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2616407,Interior,Estadual,Urbana,255.572504,233.572056,Feminino,Branca,Dezembro,2001,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3530607,Interior,Estadual,Urbana,273.358349,256.348403,Masculino,Branca,Fevereiro,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3548807,Interior,Municipal,Urbana,298.243415,370.057599,Feminino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304904,Interior,Estadual,Urbana,209.185876,261.57931,Masculino,Branca,Março,2000,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4300406,Interior,Estadual,Urbana,256.380503,231.699104,Feminino,Branca,Setembro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2932903,Interior,Municipal,Rural,245.003448,240.57134,Feminino,Parda,Janeiro,2003,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Sim,Somente continuar estudando
2017,Sudeste,SP,3527306,Interior,Estadual,Urbana,200.266591,246.752417,Masculino,Parda,Novembro,2000,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,AL,2704302,Capital,Estadual,Urbana,262.842348,220.953915,Masculino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4307005,Interior,Municipal,Urbana,255.921796,244.365702,Masculino,Branca,Janeiro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3525003,Interior,Estadual,Urbana,291.580259,235.271294,Feminino,Parda,Abril,2003,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,287.007509,315.244608,Masculino,Parda,Janeiro,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente trabalhar
2017,Sudeste,MG,3147105,Interior,Municipal,Urbana,135.9982,189.314163,Masculino,Parda,Julho,2002,"Sim, dois",NA,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2901007,Interior,Estadual,Urbana,272.677891,256.959026,Feminino,Preta,Junho,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2507507,Capital,Municipal,Urbana,219.999987,232.28139,Feminino,Parda,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2514503,Interior,Municipal,Urbana,249.54843,250.664768,Masculino,Parda,Outubro,2001,Não tem,NA,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sul,PR,4120002,Interior,Estadual,Urbana,163.050363,192.812519,NA,Branca,Junho,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,184.528125,282.389924,Masculino,Amarela,Novembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3552809,Interior,Estadual,Urbana,257.451573,214.380922,Masculino,Preta,Maio,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,SC,4202404,Interior,Estadual,Urbana,184.328467,238.556422,Feminino,Branca,Dezembro,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2107506,Interior,Municipal,Rural,271.008011,264.062997,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303302,Interior,Estadual,Urbana,243.916401,322.803598,Feminino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Sudeste,SP,3530607,Interior,Estadual,Urbana,214.315068,254.331584,Masculino,Parda,Janeiro,2002,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,PA,1507474,Interior,Municipal,Rural,263.638227,199.473767,Feminino,Indígena,Julho,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PI,2211001,Capital,Municipal,Urbana,325.213049,323.478274,Masculino,Parda,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3510609,Interior,Estadual,Urbana,299.731101,212.18698,Masculino,Branca,Outubro,2001,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Somente trabalhar
2017,Sudeste,MG,3169109,Interior,Estadual,Rural,311.226662,308.292385,Masculino,Parda,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3505302,Interior,Estadual,Urbana,299.3352,343.149691,Feminino,Branca,Setembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,289.042328,306.243596,Feminino,Branca,Outubro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,SE,2805802,Interior,Municipal,Urbana,198.999994,187.193999,Feminino,Parda,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3303500,Interior,Estadual,Urbana,222.653779,224.60374,Masculino,Parda,Março,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4212007,Interior,Estadual,Urbana,259.507437,211.767732,Feminino,Branca,Abril,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3156700,Interior,Municipal,Urbana,283.29025,261.355349,Masculino,Parda,Julho,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2101400,Interior,Municipal,Urbana,282.501644,229.903954,Feminino,Amarela,Agosto,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3148004,Interior,Estadual,Urbana,373.803191,374.100068,Feminino,Parda,Maio,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2919553,Interior,Municipal,Urbana,268.249211,218.220054,Feminino,Parda,Abril,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",NA,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3201506,Interior,Estadual,Urbana,287.046075,347.711958,Masculino,Branca,Novembro,2002,"Sim, um",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3547809,Interior,Estadual,Urbana,248.811446,170.412328,Masculino,Branca,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,6308702,Capital,Estadual,Urbana,304.073395,272.90779,Feminino,Branca,Abril,2002,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5208004,Interior,Municipal,Urbana,305.272777,261.161179,Feminino,Branca,Outubro,2001,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3154606,Interior,Estadual,Urbana,185.154536,241.111428,Feminino,Parda,Março,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2110005,Interior,Municipal,Urbana,237.021687,249.922518,Masculino,Branca,Setembro,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,287.229315,249.184962,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1506807,Interior,Estadual,Urbana,271.219294,273.325418,NA,Parda,Janeiro,2003,"Sim, quatro ou mais",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100205,Capital,Estadual,Urbana,212.282453,221.039151,Masculino,Parda,Agosto,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Centro-Oeste,MS,5006606,Interior,Estadual,Urbana,268.535476,258.414295,Feminino,Branca,Novembro,2003,"Sim, três",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PB,2504009,Interior,Estadual,Rural,270.354934,262.447709,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,PA,1508084,Interior,Municipal,Urbana,296.877926,267.399546,Feminino,Parda,Março,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",NA,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5218805,Interior,Estadual,Urbana,299.229421,298.367305,Masculino,Branca,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2933307,Interior,Estadual,Urbana,194.308188,195.274353,Feminino,Parda,Março,2000,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,PA,1505536,Interior,Municipal,Urbana,274.120015,300.486127,Feminino,Parda,Outubro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3106903,Interior,Estadual,Urbana,159.758204,176.885554,Masculino,Branca,Abril,1999,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3301009,Interior,Estadual,Urbana,270.551728,267.097112,Masculino,Branca,Maio,2003,"Sim, dois",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2312908,Interior,Municipal,Urbana,276.05875,270.896281,Feminino,Preta,Maio,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,GO,5205109,Interior,Municipal,Urbana,263.069609,290.386383,Masculino,Indígena,Outubro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1501709,Interior,Estadual,Urbana,209.053486,233.830837,Masculino,Branca,Novembro,2000,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5221858,Interior,Estadual,Urbana,214.040207,220.082107,Masculino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,SC,4216602,Interior,Municipal,Urbana,299.505659,282.377907,Feminino,Branca,Agosto,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3534401,Interior,Estadual,Urbana,263.938651,254.62636,Masculino,Branca,Julho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,RS,4319901,Interior,Estadual,Urbana,300.526594,204.915947,Feminino,Preta,Outubro,2002,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2403103,Interior,Municipal,Urbana,177.624045,231.431715,Masculino,Parda,Março,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2912707,Interior,Municipal,Rural,200.451154,197.525864,Feminino,Preta,Fevereiro,2003,Não tem,Nunca estudou,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,207.996134,230.31711,Feminino,Parda,Fevereiro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2304806,Interior,Municipal,Urbana,270.423085,352.707391,Feminino,Parda,Janeiro,2003,"Sim, um",Não sei,Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,BA,2930766,Interior,Municipal,Urbana,286.952692,220.605874,Feminino,Preta,Fevereiro,1998 ou antes,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303906,Interior,Municipal,Urbana,316.936538,285.742402,Masculino,Parda,Outubro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4113700,Interior,Estadual,Urbana,258.908352,252.297997,Masculino,Parda,Dezembro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2506806,Interior,Municipal,Rural,212.032384,223.359856,Masculino,Parda,Dezembro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3547304,Interior,Municipal,Urbana,292.80851,293.939179,Feminino,Preta,Março,2003,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,TO,1702109,Interior,Estadual,Urbana,271.975285,303.188912,Feminino,Parda,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,303.886077,313.433529,Feminino,Branca,Julho,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2703502,Interior,Municipal,Urbana,279.82653,190.660888,Feminino,Parda,Outubro,2001,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,SC,4204301,Interior,Estadual,Urbana,235.498245,181.079155,Masculino,Branca,Junho,2000,"Sim, um",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5203500,Interior,Estadual,Urbana,268.940412,360.591171,Feminino,Preta,Setembro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,177.121814,180.580707,Feminino,Parda,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3138302,Interior,Estadual,Urbana,246.875355,154.07528,Masculino,Parda,Novembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Ainda não sei
2017,Nordeste,BA,2903508,Interior,Municipal,Urbana,206.65979,271.181332,Masculino,Preta,Junho,2001,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,AC,1200203,Interior,Municipal,Urbana,268.115499,223.871663,Feminino,Branca,Setembro,2002,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3143302,Interior,Estadual,Urbana,325.726078,266.439762,Feminino,Parda,Outubro,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2208304,Interior,Municipal,Rural,245.205475,267.14205,Masculino,Amarela,Setembro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4111803,Interior,Estadual,Urbana,226.546951,293.50266,Feminino,Não quero declarar,Setembro,2002,Não tem,Nunca estudou,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,284.082878,203.718678,Masculino,Branca,Maio,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2604304,Interior,Municipal,Urbana,274.649572,310.078424,Feminino,Parda,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3133709,Interior,Estadual,Urbana,285.667308,256.482209,Masculino,Parda,Dezembro,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4207908,Interior,Municipal,Rural,235.459184,291.346166,Masculino,Não quero declarar,Maio,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,ES,3203056,Interior,Municipal,Rural,342.614232,373.268669,Feminino,Parda,Abril,2003,"Sim, um",Nunca estudou,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3205002,Interior,Estadual,Urbana,194.787556,257.727378,Masculino,Preta,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1500602,Interior,Municipal,Urbana,289.842834,254.964509,Feminino,Amarela,Janeiro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3529401,Interior,Estadual,Urbana,233.853433,193.626591,Masculino,Amarela,Outubro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3117306,Interior,Estadual,Urbana,327.479039,284.728459,NA,Parda,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
